created_at,updated_at,extras,id,name,parent_id,jurisdiction_id,classification,sources,links,other_names
2023-02-15 00:38:18.705145+00:00,2025-02-21 16:24:55.850048+00:00,{},ocd-organization/043654c5-a2e0-474d-9847-f2a4601a0ee8,Higher Education,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2890&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3060&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2890&GA=103', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3060&GA=104', 'note': ''}]","[{'name': 'House Committee on Higher Education', 'end_date': '', 'start_date': ''}, {'name': 'House Higher Education', 'end_date': '', 'start_date': ''}, {'name': 'House Higher Education Committee', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:30:00.627831+00:00,2025-02-21 16:24:55.918595+00:00,{},ocd-organization/75910db5-c4af-4008-8d73-abcea13daa8c,"Small Business, Technology Innovation and Entrepreneurship",ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2958&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3115&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2958&GA=103', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3115&GA=104', 'note': ''}]","[{'name': 'House Committee on Small Business, Technology Innovation and Entrepreneurship', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Small Business,Tech Innovation and Entrepreneurship', 'end_date': '', 'start_date': ''}, {'name': 'House Small Business, Technology Innovation and Entrepreneurship', 'end_date': '', 'start_date': ''}, {'name': 'House Small Business, Technology Innovation and Entrepreneurship Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Small Business,Tech Innovation and Entrepreneurship', 'end_date': '', 'start_date': ''}, {'name': 'House Small Business,Tech Innovation and Entrepreneurship Committee', 'end_date': '', 'start_date': ''}, {'name': 'Small Business,Tech Innovation and Entrepreneurship', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:17.863526+00:00,2025-03-14 23:56:09.333215+00:00,{},ocd-organization/a7c9ba68-da5d-4498-aa34-9b84f978e64e,Appropriations: Health and Human Services,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2881&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3051&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2881&GA=103', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3051&GA=104', 'note': ''}]","[{'name': 'House Appropriations: Health and Human Services', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations: Health and Human Services Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Appropriations: Health and Human Services', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:15.881540+00:00,2025-02-21 16:24:55.998988+00:00,{},ocd-organization/8e6ec33f-48cd-4c39-8965-aacd3ae440db,Housing,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2952&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3111&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2952&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3111&GA=104', 'note': ''}]","[{'name': 'House Committee on Housing', 'end_date': '', 'start_date': ''}, {'name': 'House Housing', 'end_date': '', 'start_date': ''}, {'name': 'House Housing Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:15.053277+00:00,2025-02-21 16:24:56.093737+00:00,{},ocd-organization/4d50951e-b8a7-4e0c-ad52-587eaccdf570,Rules,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2896&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3066&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2896&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3066&GA=104', 'note': ''}]","[{'name': 'House Committee on Rules', 'end_date': '', 'start_date': ''}, {'name': 'House Rules', 'end_date': '', 'start_date': ''}, {'name': 'House Rules Committee', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:30:01.399839+00:00,2025-02-21 16:24:56.136184+00:00,{},ocd-organization/4946b66b-746d-47ef-92d0-bd6e093b532f,Child Care Accessibility and Early Childhood,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2937&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3104&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2937&GA=103', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3104&GA=104', 'note': ''}]","[{'name': 'Child Care Accessibility and Early Childhood Education', 'end_date': '', 'start_date': ''}, {'name': 'House Child Care Accessibility and Early Childhood', 'end_date': '', 'start_date': ''}, {'name': 'House Child Care Accessibility and Early Childhood Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Child Care Accessibility and Early Childhood Education', 'end_date': '', 'start_date': ''}, {'name': 'House Child Care Accessibility and Early Childhood Education Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Child Care Accessibility and Early Childhood', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Child Care Accessibility and Early Childhood Education', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:13.394334+00:00,2025-02-21 16:24:56.177632+00:00,{},ocd-organization/d2d1a712-c613-45c7-b037-d86a31dd2166,Cities and Villages,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2922&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3090&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2922&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3090&GA=104', 'note': ''}]","[{'name': 'House Cities and Villages', 'end_date': '', 'start_date': ''}, {'name': 'House Cities and Villages Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Cities and Villages', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:22.307138+00:00,2025-02-21 16:24:56.214354+00:00,{},ocd-organization/8cb126a4-9a2e-4691-8f04-63b978f81766,Agriculture and Conservation,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2911&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3081&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2911&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3081&GA=104', 'note': ''}]","[{'name': 'House Agriculture and Conservation', 'end_date': '', 'start_date': ''}, {'name': 'House Agriculture and Conservation Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Agriculture and Conservation', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:12.537928+00:00,2025-02-21 16:24:56.258674+00:00,{},ocd-organization/7cb6114a-cc47-4839-9a43-d5101ffe4ce5,Human Services,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2891&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3061&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2891&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3061&GA=104', 'note': ''}]","[{'name': 'House Committee on Human Services', 'end_date': '', 'start_date': ''}, {'name': 'House Human Services', 'end_date': '', 'start_date': ''}, {'name': 'House Human Services Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:17.021908+00:00,2025-03-14 23:56:12.219174+00:00,{},ocd-organization/af893d1e-6deb-43c5-aa01-70f391d41beb,State Government Administration,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2897&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3067&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2897&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3067&GA=104', 'note': ''}]","[{'name': 'House Committee on State Government Administration', 'end_date': '', 'start_date': ''}, {'name': 'House State Government Administration', 'end_date': '', 'start_date': ''}, {'name': 'House State Government Administration Committee', 'end_date': '', 'start_date': ''}]"
2025-02-21 16:24:56.321828+00:00,2025-03-14 23:56:10.150113+00:00,{},ocd-organization/4d781051-fc50-4bf8-9c7e-7a5e1bf56f1a,Gun Violence Prevention,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3134&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3134&GA=104', 'note': ''}]","[{'name': 'House Committee on Gun Violence Prevention', 'end_date': '', 'start_date': ''}, {'name': 'House Gun Violence Prevention', 'end_date': '', 'start_date': ''}, {'name': 'House Gun Violence Prevention Committee', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:30:02.989761+00:00,2025-02-21 16:24:56.414436+00:00,{},ocd-organization/a7e34f5d-83ad-4e1c-9519-03763720d005,Appropriations: Higher Education,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2882&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3052&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2882&GA=103', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3052&GA=104', 'note': ''}]","[{'name': 'House Appropriations: Higher Education', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations: Higher Education Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Appropriations: Higher Education', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:20.090966+00:00,2025-02-21 16:24:56.518617+00:00,{},ocd-organization/9ca34614-522d-44e4-aa82-52c0a3caa791,Health Care Licenses,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2924&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3092&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2924&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3092&GA=104', 'note': ''}]","[{'name': 'House Committee on Health Care Licenses', 'end_date': '', 'start_date': ''}, {'name': 'House Health Care Licenses', 'end_date': '', 'start_date': ''}, {'name': 'House Health Care Licenses Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:20.363881+00:00,2025-02-21 16:24:56.578084+00:00,{},ocd-organization/0b41bb6d-fd28-40e8-b64a-3145f97f0658,Counties and Townships,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2923&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3091&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2923&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3091&GA=104', 'note': ''}]","[{'name': 'House Committee on Counties and Townships', 'end_date': '', 'start_date': ''}, {'name': 'House Counties and Townships', 'end_date': '', 'start_date': ''}, {'name': 'House Counties and Townships Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:21.463032+00:00,2025-05-15 02:40:34.105012+00:00,{},ocd-organization/e7e86632-3f89-41b8-9176-298493d42542,Labor and Commerce,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2893&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3063&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2893&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3063&GA=104', 'note': ''}]","[{'name': 'House Committee on Labor and Commerce', 'end_date': '', 'start_date': ''}, {'name': 'House Labor and Commerce', 'end_date': '', 'start_date': ''}, {'name': 'House Labor and Commerce Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:23.152193+00:00,2025-03-14 23:56:09.686884+00:00,{},ocd-organization/52972fce-2883-4378-8d4d-fc213ed05072,Energy and Environment,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2928&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3096&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2928&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3096&GA=104', 'note': ''}]","[{'name': 'House Committee on Energy and Environment', 'end_date': '', 'start_date': ''}, {'name': 'House Energy and Environment', 'end_date': '', 'start_date': ''}, {'name': 'House Energy and Environment Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:16.438524+00:00,2025-02-21 16:24:56.811085+00:00,{},ocd-organization/0aaaed81-3106-4a60-b859-3ce7be6c9df4,Ethics and Elections,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2951&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3110&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2951&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3110&GA=104', 'note': ''}]","[{'name': 'House Committee on Ethics and Elections', 'end_date': '', 'start_date': ''}, {'name': 'House Ethics and Elections', 'end_date': '', 'start_date': ''}, {'name': 'House Ethics and Elections Committee', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:29:57.283578+00:00,2025-02-21 16:24:56.870220+00:00,{},ocd-organization/be235a1c-52ba-4aa3-a3f4-8f300562604d,Prescription Drug Affordability and Accessibility,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2939&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3106&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2939&GA=103', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3106&GA=104', 'note': ''}]","[{'name': 'House Committee on Prescription Drug Affordability and Accessibility', 'end_date': '', 'start_date': ''}, {'name': 'House Prescription Drug Affordability and Accessibility', 'end_date': '', 'start_date': ''}, {'name': 'House Prescription Drug Affordability and Accessibility Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:19.816649+00:00,2025-02-21 16:24:56.922291+00:00,{},ocd-organization/fd129608-a5c3-4434-9430-33c57082b0f9,Police and Fire,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2954&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3113&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2954&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3113&GA=104', 'note': ''}]","[{'name': 'House Committee on Police and Fire', 'end_date': '', 'start_date': ''}, {'name': 'House Police and Fire', 'end_date': '', 'start_date': ''}, {'name': 'House Police and Fire Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:16.726342+00:00,2025-02-21 16:24:56.970033+00:00,{},ocd-organization/e9fb127f-b865-49b0-9a3a-5c0408e193e8,Adoption and Child Welfare,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2936&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3103&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2936&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3103&GA=104', 'note': ''}]","[{'name': 'House Adoption and Child Welfare', 'end_date': '', 'start_date': ''}, {'name': 'House Adoption and Child Welfare Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Adoption and Child Welfare', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:30:04.203694+00:00,2025-02-21 16:24:57.014909+00:00,{},ocd-organization/e461419c-6224-4478-9f13-b068eedf54a5,Appropriations: General Services,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2880&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3050&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2880&GA=103', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3050&GA=104', 'note': ''}]","[{'name': 'Appropriations-General Services', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations-General Services', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations-General Services Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations: General Services', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations: General Services Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Appropriations-General Services', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Appropriations: General Services', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:16.157193+00:00,2025-02-21 16:24:57.054479+00:00,{},ocd-organization/420690f5-15b8-4bcb-887a-bdc3c4e52ae4,Public Health,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2969&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3124&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2969&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3124&GA=104', 'note': ''}]","[{'name': 'House Committee on Public Health', 'end_date': '', 'start_date': ''}, {'name': 'House Public Health', 'end_date': '', 'start_date': ''}, {'name': 'House Public Health Committee', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:30:03.379823+00:00,2025-02-21 16:24:57.102183+00:00,{},ocd-organization/a78b1293-0ed8-4b5e-b4b6-a65f790d85b0,Health Care Availability and Accessibility,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2889&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3059&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2889&GA=103', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3059&GA=104', 'note': ''}]","[{'name': 'House Committee on Health Care Availability and Accessibility', 'end_date': '', 'start_date': ''}, {'name': 'House Health Care Availability and Accessibility', 'end_date': '', 'start_date': ''}, {'name': 'House Health Care Availability and Accessibility Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:21.742712+00:00,2025-02-21 16:24:57.146654+00:00,{},ocd-organization/a768fccb-7f6a-4f7f-812c-3fd066fc3889,Transportation: Vehicles and Safety,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2926&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3094&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2926&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3094&GA=104', 'note': ''}]","[{'name': 'House Committee on Transportation: Vehicles and Safety', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation: Vehicles and Safety', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation: Vehicles and Safety Committee', 'end_date': '', 'start_date': ''}]"
2025-02-21 16:24:57.176587+00:00,2025-07-16 20:48:41.210320+00:00,{},ocd-organization/0aba04a4-b7b9-475a-a277-3a855585e69d,Tourism Special,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3132', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3132', 'note': ''}]","[{'name': 'Senate Committee on Tourism Special', 'end_date': '', 'start_date': ''}, {'name': 'Senate Tourism Special', 'end_date': '', 'start_date': ''}, {'name': 'Senate Tourism Special Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:08.566491+00:00,2025-07-16 20:48:40.132833+00:00,{},ocd-organization/99de4992-475f-4b22-ab0b-522f307fd679,Education,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2900', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3070', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2900', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3070', 'note': ''}]","[{'name': 'Senate Committee on Education', 'end_date': '', 'start_date': ''}, {'name': 'Senate Education', 'end_date': '', 'start_date': ''}, {'name': 'Senate Education Committee', 'end_date': '', 'start_date': ''}]"
